cellType 	 gene 	 date 	 timePt 	 dataNum 	 objNum 	volume 	 area 	 totalGAPDH 	 cytoGAPDH 	 nucGAPDH 	nucArea 	 nucIntensityTotal 	 nucIntensityAvg 	numCyclin 	 totalRNA 	 cytoRNA 	 nucRNA 	numTxnSites 	 avgIntron 	 avgExon 	 numRnaPerTxnSiteAvgExon 
CRL2097_ActD	KDM5A	130709	0	21	1	1327.317539	2395.328125	2638	2277	361	229.718750	40883940.000000	2780.842062	107	21	14	7	2	1931.200296	2542.646559	0.851589
CRL2097_ActD	KDM5A	130709	0	22	1	1178.009490	1453.015625	1917	1723	194	258.984375	73710788.000000	4447.106365	183	19	15	4	1	6339.945285	1577.659263	1.119136
CRL2097_ActD	KDM5A	130709	0	22	2	780.120877	1016.515625	1284	1125	159	158.812500	39388477.000000	3875.292896	75	12	9	3	2	3766.345312	750.340488	0.593603
CRL2097_ActD	KDM5A	130709	0	23	1	1342.633813	1547.812500	1981	1795	186	202.562500	51621944.000000	3981.945696	76	13	11	2	1	7034.845217	2520.116201	1.591699
CRL2097_ActD	KDM5A	130709	0	24	1	2917.291166	3947.125000	3375	3149	226	354.718750	44671277.000000	1967.724297	89	36	31	5	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	0	25	1	2576.720579	3155.531250	3560	3250	310	245.578125	40384246.000000	2569.462747	7	24	19	5	2	3929.538311	1712.274194	1.152231
CRL2097_ActD	KDM5A	130709	0	26	1	1440.434594	2568.875000	2010	1840	170	235.187500	41235956.000000	2739.566569	2	27	21	6	2	2443.114404	1679.840446	1.183857
CRL2097_ActD	KDM5A	130709	0	27	1	3000.854421	3229.437500	3010	2829	181	279.687500	43418243.000000	2425.600168	16	33	27	6	2	3658.303406	2159.656063	1.479009
CRL2097_ActD	KDM5A	130709	0	28	1	3259.320467	3939.937500	4033	3823	210	331.187500	80607144.000000	3802.941310	390	27	21	6	2	2513.320421	1146.458157	0.779694
CRL2097_ActD	KDM5A	130709	0	29	1	1995.304054	2968.640625	1869	1743	126	198.500000	37962392.000000	2988.223552	4	26	21	5	2	5110.031174	1944.093645	1.426741
CRL2097_ActD	KDM5A	130709	0	30	1	1163.018286	1919.078125	1480	1369	111	238.812500	49124459.000000	3214.110115	79	10	5	5	2	3087.310966	888.448568	0.517540
CRL2097_ActD	KDM5A	130709	4	1	1	1514.012883	2536.359375	1724	1639	85	265.781250	49782678.000000	2926.671252	5	15	15	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	2	1	710.675139	1563.031250	1327	1252	75	180.578125	45847393.000000	3967.066972	9	22	16	6	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	3	1	950.328767	1750.109375	1275	1170	105	142.437500	37767070.000000	4142.943177	68	11	9	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	4	1	1818.180839	2347.312500	2914	2697	217	225.359375	60916248.000000	4223.549054	83	22	18	4	3	2495.676710	1665.203136	1.353481
CRL2097_ActD	KDM5A	130709	4	5	1	1839.388359	3657.812500	2131	2069	62	253.593750	40276876.000000	2481.631300	12	24	18	6	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	6	1	1928.266703	2703.281250	2021	1936	85	254.781250	41556522.000000	2548.541764	3	14	12	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	7	1	1681.249608	3074.046875	3005	2866	139	279.625000	40774640.000000	2278.421994	12	23	19	4	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	8	1	1735.087079	3305.093750	2346	2286	60	283.203125	38063549.000000	2100.057876	5	12	12	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	9	1	2210.752478	4542.625000	2443	2292	151	275.640625	38873812.000000	2203.605918	2	15	12	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	10	1	1485.234509	1695.203125	2231	2081	150	261.968750	72750734.000000	4339.182512	205	16	15	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	11	1	3027.379151	3841.343750	3645	3533	112	357.781250	40436186.000000	1765.926544	53	19	17	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	12	1	1573.472183	2136.703125	2075	1885	190	286.125000	48101913.000000	2626.797346	98	9	9	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	13	1	1864.185925	1899.015625	1959	1845	114	201.875000	35280854.000000	2730.716254	8	15	14	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	14	1	2735.210694	4323.937500	3024	2936	88	361.234375	39446318.000000	1706.229422	11	24	20	4	1	3901.291856	1782.446940	1.077967
CRL2097_ActD	KDM5A	130709	4	15	1	1718.504515	2532.015625	1930	1854	76	314.953125	51116851.000000	2535.935457	60	12	11	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	16	1	3495.875367	4090.531250	3382	3189	193	262.343750	36234293.000000	2158.087731	1	26	25	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	17	1	1754.857404	1921.968750	2254	2123	131	256.546875	67920134.000000	4136.679091	201	21	18	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	18	1	860.032435	1253.265625	1327	1223	104	225.015625	37055905.000000	2573.148045	4	6	4	2	1	3389.901220	660.848972	0.443669
CRL2097_ActD	KDM5A	130709	4	18	2	1031.655945	1627.203125	2095	1848	247	182.359375	37459816.000000	3209.649216	14	14	13	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	19	1	2208.601881	4230.906250	2007	1883	124	333.921875	39575006.000000	1851.808806	2	15	12	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	20	1	2907.119778	3282.765625	3950	3820	130	487.515625	144497884.000000	4631.194000	213	35	33	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	21	1	1755.911305	2473.140625	2510	2343	167	313.562500	69932681.000000	3484.785778	115	19	15	4	1	2354.464439	802.250823	0.610419
CRL2097_ActD	KDM5A	130709	4	22	1	2069.901874	2624.187500	2495	2220	275	197.609375	34947141.000000	2763.275164	2	13	11	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	23	1	1092.825192	1727.640625	1991	1932	59	194.796875	41527369.000000	3330.983316	53	14	11	3	1	2531.525317	480.226986	0.390442
CRL2097_ActD	KDM5A	130709	4	24	1	1903.385734	4351.828125	2601	2503	98	252.265625	36876435.000000	2284.077733	12	15	14	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	25	1	938.700547	1926.312500	1337	1143	194	174.859375	35669867.000000	3187.370834	28	6	6	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	27	1	1941.385262	2798.703125	2275	2168	107	249.109375	36941833.000000	2317.119300	3	11	8	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	4	29	1	1432.243331	1301.781250	2419	2040	379	220.984375	61403694.000000	4341.631478	190	16	13	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	0	1	1	1953.792256	2165.546875	2771	2644	127	239.296875	25995508.000000	1697.388704	4	354	263	91	3	4903.186002	1891.539760	1.830540
CRL2097_ActD	GAS6	130712	0	2	1	2659.835596	3591.390625	2202	2069	133	256.750000	26614119.000000	1619.651838	2	545	461	84	2	8567.902333	4395.389444	3.706890
CRL2097_ActD	GAS6	130712	0	3	1	1836.656920	2587.515625	2603	2416	187	206.593750	25387791.000000	1920.117304	2	229	169	60	1	6428.117557	2514.616980	1.979088
CRL2097_ActD	GAS6	130712	0	4	1	2005.610548	3055.218750	3078	2921	157	278.828125	33646042.000000	1885.460465	112	562	456	106	3	6395.832940	3229.801195	2.520841
CRL2097_ActD	GAS6	130712	0	5	1	2447.686212	4153.390625	3304	3111	193	360.234375	51201162.000000	2220.826805	47	485	363	122	2	5621.999221	4007.947411	3.342626
CRL2097_ActD	GAS6	130712	0	6	1	2340.021232	2272.671875	1528	1444	84	256.093750	22866793.000000	1395.167358	3	411	331	80	3	2276.455380	896.920205	0.771256
CRL2097_ActD	GAS6	130712	0	7	1	4437.101682	4781.625000	4047	3787	260	339.312500	26563289.000000	1223.212792	9	1159	1013	146	2	14805.054243	5688.616955	4.138669
CRL2097_ActD	GAS6	130712	0	8	1	3065.736863	3993.843750	2881	2748	133	279.484375	31681806.000000	1771.219657	85	295	239	56	2	4001.937321	2087.405581	1.648985
CRL2097_ActD	GAS6	130712	0	9	1	3114.460025	3324.718750	3581	3363	218	245.437500	26953560.000000	1715.912911	1	775	644	131	1	9270.414052	3849.125142	2.942655
CRL2097_ActD	GAS6	130712	0	10	1	3423.043341	2840.328125	3904	3596	308	421.765625	100522129.000000	3724.007298	240	436	315	121	3	5057.325511	2414.234907	2.085935
CRL2097_ActD	GAS6	130712	0	11	1	1589.079436	1929.781250	1806	1651	155	172.625000	25317639.000000	2291.603820	4	98	78	20	2	2342.903708	850.177080	0.654720
CRL2097_ActD	GAS6	130712	0	12	1	1659.167343	1729.171875	2342	2159	183	221.828125	27520013.000000	1938.438614	13	148	84	64	3	3117.676364	1148.253032	0.975556
CRL2097_ActD	GAS6	130712	0	13	1	1175.673528	1243.609375	967	844	123	219.937500	26389425.000000	1874.781543	35	408	288	120	2	6737.866011	3358.443979	2.766377
CRL2097_ActD	GAS6	130712	0	14	1	1459.031909	3020.656250	2308	2099	209	298.984375	55729364.000000	2912.430834	179	363	220	143	4	7935.284496	3375.982714	2.697932
CRL2097_ActD	GAS6	130712	0	15	1	1662.704240	2454.937500	2118	1999	119	198.093750	26117736.000000	2060.083294	6	177	140	37	5	2902.943208	1140.668115	0.941765
CRL2097_ActD	GAS6	130712	0	16	1	1368.395149	2088.656250	2263	2099	164	232.390625	34012141.000000	2286.837961	62	260	183	77	2	5552.226299	2784.456189	2.223553
CRL2097_ActD	GAS6	130712	0	17	1	3644.322765	2911.234375	4014	3808	206	301.500000	52475946.000000	2719.524565	356	591	526	65	3	1982.149669	944.897783	0.828651
CRL2097_ActD	GAS6	130712	0	18	1	1364.691432	1656.296875	2254	1981	273	266.656250	52299028.000000	3064.515880	157	285	197	88	3	4861.351677	2586.144148	2.210061
CRL2097_ActD	GAS6	130712	0	19	1	3575.130211	1830.703125	3716	3462	254	285.078125	51566433.000000	2826.332310	354	674	556	118	3	2919.555269	1525.949782	1.432921
CRL2097_ActD	GAS6	130712	0	20	1	1381.228880	1566.843750	2198	2022	176	208.859375	28148314.000000	2105.806389	11	138	100	38	2	4647.965932	1982.572339	1.736265
CRL2097_ActD	GAS6	130712	0	22	1	3933.334461	3705.671875	3702	3348	354	393.296875	54613779.000000	2169.710341	337	547	435	112	2	2226.721298	671.715732	0.656771
CRL2097_ActD	GAS6	130712	0	23	1	1197.843490	1228.875000	1689	1538	151	169.156250	25034665.000000	2312.457510	5	95	72	23	1	3363.558756	883.681696	0.802145
CRL2097_ActD	GAS6	130712	0	24	1	1288.600571	1395.093750	1822	1657	165	170.140625	25271616.000000	2320.839012	6	175	106	69	1	8126.515857	4630.935782	4.141145
CRL2097_ActD	GAS6	130712	0	25	1	1092.112653	1822.781250	1808	1629	179	253.250000	51883749.000000	3201.119756	83	173	116	57	7	1763.985010	825.132395	0.765390
CRL2097_ActD	GAS6	130712	0	26	1	1712.932315	2098.937500	2386	2278	108	235.968750	25295347.000000	1674.966693	5	199	146	53	2	2982.692206	1292.096265	1.112174
CRL2097_ActD	GAS6	130712	0	27	1	5378.673867	6784.343750	4709	4453	256	495.546875	55901558.000000	1762.622040	257	1081	883	198	3	3026.245793	1260.461481	1.063245
CRL2097_ActD	GAS6	130712	0	27	2	3417.985964	3060.171875	3365	3221	144	225.328125	22617468.000000	1568.370293	29	298	230	68	3	1711.740734	1260.748599	1.092818
CRL2097_ActD	GAS6	130712	0	28	1	1614.068575	1919.843750	2104	1953	151	206.812500	42663246.000000	3223.273345	108	395	257	138	3	2598.997361	949.120757	0.856033
CRL2097_ActD	GAS6	130712	0	30	1	2869.484872	2651.390625	2594	2434	160	191.656250	22471783.000000	1832.038399	7	905	710	195	1	4895.165523	2529.034470	2.521604
CRL2097_ActD	GAS6	130712	4	1	1	2167.272320	2174.687500	2780	2654	126	225.750000	32691465.000000	2262.698297	4	322	272	50	1	1145.211775	632.521034	0.482415
CRL2097_ActD	GAS6	130712	4	2	1	3009.164823	4100.375000	2703	2577	126	301.515625	32124371.000000	1664.733948	7	447	375	72	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	3	1	6091.903745	4368.265625	3751	3626	125	366.921875	31972843.000000	1361.531448	3	594	534	60	3	1613.340071	725.684839	0.586701
CRL2097_ActD	GAS6	130712	4	4	1	4748.847934	2963.890625	3738	3627	111	291.406250	28647325.000000	1536.049598	3	314	285	29	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	5	1	4217.029506	6613.093750	4283	4194	89	447.937500	39255756.000000	1369.323148	101	1370	1237	133	1	1998.528157	470.654234	0.361691
CRL2097_ActD	GAS6	130712	4	7	1	965.835820	1704.234375	1444	1399	45	210.343750	28712516.000000	2132.856633	2	244	166	78	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	8	1	2010.023837	2960.156250	2033	1972	61	237.531250	28208825.000000	1855.599592	65	162	142	20	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	9	1	864.283895	1393.312500	1461	1388	73	227.234375	37055178.000000	2547.973458	37	240	171	69	1	2048.338292	846.433125	0.641694
CRL2097_ActD	GAS6	130712	4	10	1	1709.193036	1910.500000	1662	1600	62	211.562500	27685812.000000	2044.742393	23	357	296	61	1	1600.355065	591.066645	0.480988
CRL2097_ActD	GAS6	130712	4	11	1	1710.489034	1474.437500	2369	2270	99	252.468750	50135674.000000	3102.839089	146	88	76	12	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	12	1	2265.497900	2364.312500	2320	2218	102	220.296875	25345494.000000	1797.680261	14	322	270	52	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	13	1	1166.439429	1107.625000	1457	1352	105	168.562500	25410145.000000	2355.408324	4	179	123	56	2	3226.582052	856.763071	0.660512
CRL2097_ActD	GAS6	130712	4	14	1	2639.518227	3357.421875	2986	2895	91	242.359375	28914563.000000	1864.132745	1	317	275	42	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	15	1	4941.068348	5066.562500	5135	4867	268	297.203125	27724211.000000	1457.558015	2	850	737	113	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	16	1	2365.123385	5686.312500	1888	1828	60	279.015625	29614489.000000	1658.424651	4	425	359	66	3	1838.137518	601.515511	0.476216
CRL2097_ActD	GAS6	130712	4	17	1	2146.442580	1767.468750	2379	2293	86	200.750000	24209929.000000	1884.334449	1	255	214	41	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	17	2	1889.560831	1730.875000	2232	2084	148	210.625000	25251574.000000	1873.262166	2	104	86	18	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	19	1	1394.938706	1793.343750	1903	1825	78	206.171875	26541408.000000	2011.474649	5	97	82	15	1	1695.610207	991.748917	0.759885
CRL2097_ActD	GAS6	130712	4	20	1	3776.687991	4688.515625	2770	2703	67	310.281250	27517147.000000	1385.695790	12	491	411	80	1	1596.385081	1019.941946	0.703244
CRL2097_ActD	GAS6	130712	4	21	1	2927.965585	3211.406250	2711	2569	142	226.015625	45059619.000000	3115.079087	112	298	264	34	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	22	1	2766.071753	4266.546875	3325	3229	96	301.515625	27407576.000000	1420.302430	5	578	505	73	2	2012.132206	773.863099	0.553224
CRL2097_ActD	GAS6	130712	4	23	1	1151.670326	1792.468750	1710	1626	84	274.671875	52713336.000000	2998.653848	114	207	145	62	1	2511.760476	1147.243785	0.793030
CRL2097_ActD	GAS6	130712	4	24	1	4066.440229	3176.000000	3209	3134	75	238.718750	26976677.000000	1765.720448	2	522	482	40	0	0.000000	0.000000	0.000000
CRL2097_ActD	GAS6	130712	4	25	1	3206.982751	2783.546875	3915	3745	170	264.796875	50048249.000000	2953.221750	107	370	288	82	1	2177.245543	676.063210	0.481235
CRL2097_ActD	GAS6	130712	4	25	2	2420.002903	2264.906250	2899	2633	266	287.484375	45055336.000000	2448.792652	179	443	346	97	2	947.675503	432.760799	0.372559
CRL2097_ActD	GAS6	130712	4	26	1	2671.458820	1735.359375	3110	2941	169	210.218750	33234150.000000	2470.205887	37	190	156	34	4	1670.901220	963.684972	0.721787
CRL2097_ActD	GAS6	130712	4	27	1	2100.929120	2920.953125	2480	2432	48	226.171875	25472805.000000	1759.779275	6	423	334	89	1	2055.114192	1656.933236	1.076848
CRL2097_ActD	GAS6	130712	4	28	1	4638.365523	6558.468750	4340	4275	65	345.250000	26830696.000000	1214.278421	45	575	514	61	1	1045.838007	490.339967	0.339275
CRL2097_ActD	GAS6	130712	4	29	1	3521.212003	4190.875000	4104	3982	122	366.656250	51401601.000000	2190.471363	43	294	260	34	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	0	1	1	3846.384636	5640.562500	4090	3890	200	339.906250	14813974.000000	680.977016	3	996	892	104	2	5720.672364	6719.152073	3.292080
CRL2097_ActD	UBC	130722	0	2	1	4260.485133	4886.906250	4453	4281	172	259.281250	14680160.000000	884.666747	1	1521	1448	73	3	2102.922943	2309.080508	1.088505
CRL2097_ActD	UBC	130722	0	3	1	2402.592294	3060.640625	2882	2565	317	247.171875	14312597.000000	904.772552	12	951	907	44	1	1846.777091	1843.177187	0.798269
CRL2097_ActD	UBC	130722	0	4	1	3394.930510	4434.093750	3797	3464	333	468.437500	29118376.000000	971.260040	174	1367	1213	154	2	8236.637276	6222.813103	2.740543
CRL2097_ActD	UBC	130722	0	5	1	4469.603377	5500.687500	4281	4032	249	347.984375	15976357.000000	717.361457	101	1278	1175	103	1	4457.058450	3512.870878	1.609043
CRL2097_ActD	UBC	130722	0	7	1	2850.681030	4295.515625	3570	3368	202	414.375000	30380408.000000	1145.565913	289	1729	1643	86	2	5323.725148	4262.158913	1.586592
CRL2097_ActD	UBC	130722	0	8	1	1650.743381	2071.562500	2179	2005	174	204.968750	17553906.000000	1338.154139	110	611	549	62	2	1810.696070	1614.311595	0.867656
CRL2097_ActD	UBC	130722	0	9	1	4246.603607	3255.125000	4539	4264	275	427.687500	29521631.000000	1078.533940	285	1175	1071	104	1	3343.860335	3196.773872	1.736541
CRL2097_ActD	UBC	130722	0	10	1	1382.092649	1642.703125	2269	2126	143	211.968750	13234467.000000	975.561477	8	555	502	53	2	2854.246642	3575.630019	1.729806
CRL2097_ActD	UBC	130722	0	11	1	3041.971883	3447.703125	2972	2803	169	251.093750	13791746.000000	858.229371	2	709	651	58	2	1966.179444	1469.191989	0.693828
CRL2097_ActD	UBC	130722	0	12	1	1795.503726	1615.890625	2148	1990	158	225.046875	20752456.000000	1440.842602	65	677	630	47	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	0	13	1	4262.151192	5952.093750	3152	2937	215	278.953125	14283296.000000	800.050188	14	793	716	77	2	5462.020501	6077.165165	2.839885
CRL2097_ActD	UBC	130722	0	14	1	2493.507363	2456.171875	3070	2875	195	221.281250	21626698.000000	1527.093490	181	1015	945	70	4	1652.797988	1522.141587	0.684570
CRL2097_ActD	UBC	130722	0	15	1	6124.477831	7330.546875	5456	5206	250	332.406250	14255634.000000	670.096550	3	1060	959	101	2	8411.099647	7835.059854	3.662735
CRL2097_ActD	UBC	130722	0	16	1	2774.223296	1901.828125	3896	3462	434	366.468750	13213914.000000	563.397032	1	1294	1020	274	2	8443.308534	9913.205138	5.511158
CRL2097_ActD	UBC	130722	0	17	1	3472.338821	4401.484375	4272	4081	191	302.093750	14193304.000000	734.111100	23	888	821	67	2	3397.604195	2781.850508	1.213046
CRL2097_ActD	UBC	130722	0	18	1	1802.355844	3031.671875	2763	2583	180	277.640625	15136560.000000	851.852102	1	681	599	82	2	3954.636225	4375.237421	1.934103
CRL2097_ActD	UBC	130722	0	19	1	4037.755388	4351.562500	3914	3741	173	321.484375	15314728.000000	744.336719	4	1381	1304	77	2	4887.357032	3997.027808	1.818830
CRL2097_ActD	UBC	130722	0	20	1	3767.172268	4469.015625	4940	4539	401	499.734375	48538229.000000	1517.625895	198	2064	1870	194	2	5459.314737	5229.648445	2.335764
CRL2097_ActD	UBC	130722	0	21	1	1267.055421	1478.734375	1867	1719	148	180.062500	12128279.000000	1052.436567	3	312	274	38	2	4357.622026	3627.170106	1.634952
CRL2097_ActD	UBC	130722	0	22	1	2672.916633	3346.890625	2832	2697	135	291.890625	22846547.000000	1222.983084	173	1324	1209	115	2	5331.649184	5449.879003	2.357119
CRL2097_ActD	UBC	130722	0	23	1	2299.236421	2118.546875	3078	2828	250	210.281250	12421014.000000	922.946500	9	887	828	59	2	2634.225206	3265.441040	1.410047
CRL2097_ActD	UBC	130722	0	24	1	3406.892002	4373.203125	3491	3302	189	364.328125	28226798.000000	1210.567311	239	1382	1299	83	2	4074.558968	4036.420177	1.732233
CRL2097_ActD	UBC	130722	0	25	1	1868.453837	3184.921875	2626	2460	166	221.453125	12107487.000000	854.264235	4	711	658	53	1	5174.004909	5601.567652	2.492898
CRL2097_ActD	UBC	130722	0	26	1	1638.738754	2301.531250	1935	1865	70	208.984375	12758566.000000	953.911477	57	590	567	23	2	1357.890103	1888.660627	0.849945
CRL2097_ActD	UBC	130722	0	27	1	2685.460853	3013.265625	3195	3050	145	295.921875	13311311.000000	702.851840	8	845	796	49	1	3656.202534	4006.303920	2.077440
CRL2097_ActD	UBC	130722	0	28	1	2081.406453	2288.093750	2830	2664	166	254.359375	23786820.000000	1461.196634	254	420	379	41	2	4025.984943	2440.803713	1.197958
CRL2097_ActD	UBC	130722	0	29	1	1907.397193	3472.531250	2930	2783	147	259.937500	24133445.000000	1450.675944	324	913	859	54	2	2381.931177	1913.346846	0.904340
CRL2097_ActD	UBC	130722	4	1	1	3307.625362	2338.781250	2301	2262	39	228.265625	16780883.000000	1148.667465	2	279	269	10	1	509.315211	611.404633	0.397134
CRL2097_ActD	UBC	130722	4	2	1	2964.626817	4446.812500	3175	3033	142	270.062500	18001639.000000	1041.520424	4	407	381	26	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	3	1	2015.239620	3385.718750	1902	1819	83	249.625000	17748983.000000	1110.977904	1	289	281	8	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	4	1	2315.759976	2326.812500	2553	2469	84	298.343750	22185005.000000	1161.883576	81	415	406	9	1	1099.566959	702.995023	0.399426
CRL2097_ActD	UBC	130722	4	5	1	5862.263625	4948.312500	5214	4958	256	283.640625	14756119.000000	812.874952	6	479	456	23	1	537.592237	597.719646	0.443476
CRL2097_ActD	UBC	130722	4	6	1	2414.615375	2361.015625	2609	2511	98	232.187500	27977891.000000	1882.765209	194	181	164	17	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	7	1	1762.052260	1977.953125	2290	2212	78	206.828125	17538692.000000	1324.974843	15	253	238	15	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	8	1	6485.341576	7629.734375	4610	4390	220	370.953125	17580140.000000	740.497030	2	651	623	28	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	9	1	2039.211789	2430.031250	2539	2334	205	257.171875	31195539.000000	1895.348381	165	241	210	31	1	2394.583806	1215.555450	0.683476
CRL2097_ActD	UBC	130722	4	10	1	4470.785866	6525.375000	5421	5316	105	307.500000	16628906.000000	844.964736	3	638	625	13	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	11	1	704.356977	1087.375000	1366	1295	71	165.703125	16485436.000000	1554.496558	3	74	69	5	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	12	1	1287.934287	1098.890625	1982	1716	266	218.390625	23510580.000000	1682.090577	68	271	242	29	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	13	1	5606.266828	3801.312500	4607	4401	206	429.343750	19073230.000000	694.127302	7	937	906	31	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	14	1	1166.669528	716.859375	1799	1456	343	178.593750	26260054.000000	2297.467542	80	469	378	91	2	1495.390004	1165.203747	0.663728
CRL2097_ActD	UBC	130722	4	15	1	4454.810239	5446.140625	3891	3782	109	486.406250	38229910.000000	1228.072920	235	461	434	27	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	16	1	3585.273330	6440.296875	2784	2621	163	261.562500	16561642.000000	989.345400	4	313	298	15	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	17	1	1942.610873	3333.968750	1870	1814	56	267.609375	19049606.000000	1112.255853	4	135	126	9	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	18	1	3523.014659	4652.750000	3419	3280	139	382.640625	39451665.000000	1610.995345	266	369	347	22	1	1516.958199	844.979256	0.428114
CRL2097_ActD	UBC	130722	4	19	1	2313.396667	1736.531250	2099	1996	103	231.687500	29994098.000000	2022.801322	70	370	349	21	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	20	1	1171.313041	1400.406250	1594	1529	65	190.734375	18982183.000000	1555.024412	9	136	122	14	1	2512.785631	1067.729779	0.490703
CRL2097_ActD	UBC	130722	4	21	1	1302.159326	1169.656250	1514	1399	115	159.296875	17294307.000000	1696.351839	5	178	159	19	1	815.827938	575.242606	0.269829
CRL2097_ActD	UBC	130722	4	22	1	1472.686334	1641.843750	2110	2018	92	185.531250	19389562.000000	1632.942732	36	189	178	11	1	577.092314	2050.575570	0.829499
CRL2097_ActD	UBC	130722	4	23	1	4573.392305	2742.625000	2967	2799	168	338.812500	19655439.000000	906.448949	3	654	621	33	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	24	1	1358.764004	1562.406250	1201	1062	139	193.453125	17066005.000000	1378.402795	8	229	195	34	1	1367.091002	1033.521586	0.509078
CRL2097_ActD	UBC	130722	4	25	1	1561.786626	1537.281250	1679	1615	64	209.125000	17969804.000000	1342.633293	36	284	258	26	1	1686.530930	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	26	1	3156.705160	4390.000000	3118	3034	84	258.859375	21094156.000000	1273.263476	8	347	339	8	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	27	1	1729.679220	2179.390625	1915	1819	96	214.890625	18156347.000000	1320.173562	4	76	71	5	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	29	1	1177.119517	924.218750	1736	1551	185	155.906250	16744438.000000	1678.135699	2	141	120	21	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130722	4	30	1	1886.662836	2692.609375	2193	2103	90	372.937500	38902066.000000	1629.883777	61	216	196	20	1	646.970927	738.372483	0.387157
CRL2097_ActD	ZNF444	130730	0	1	1	1030.417735	1259.640625	1785	1667	118	224.515625	47134318.000000	3280.278238	158	6	3	3	1	570.433971	367.184456	0.459578
CRL2097_ActD	ZNF444	130730	0	2	1	3208.430909	2866.906250	4397	4041	356	357.562500	49243250.000000	2151.863748	6	32	20	12	3	602.510033	662.339575	0.729868
CRL2097_ActD	ZNF444	130730	0	3	1	1889.790508	2777.750000	3832	3641	191	258.062500	25902401.000000	1568.321688	30	34	27	7	2	652.058056	699.314759	0.699509
