exptType 	 gene 	 date 	 fixative 	 dataNum 	 objNum 	numTxnSites 	 numCyclin 	 xVar 	 intensity 
TxnSiteData	TUSC3	141118	MeOH	59	1	0	5	1592.000000	0.000000
TxnSiteData	TUSC3	141118	MeOH	61	1	0	11	1294.000000	0.000000
TxnSiteData	TUSC3	141118	MeOH	61	2	1	1	710.000000	4023.000000
TxnSiteData	TUSC3	141118	MeOH	62	1	1	100	2272.000000	7236.000000
TxnSiteData	TUSC3	141118	MeOH	63	1	1	11	1968.000000	6053.000000
TxnSiteData	COL11A1	141119	MeOH	1	1	0	98	2395.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	2	1	0	182	1553.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	3	1	1	137	5552.000000	9499.000000
TxnSiteData	COL11A1	141119	MeOH	4	1	0	77	1500.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	5	1	0	55	2068.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	5	2	0	2	1489.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	6	1	0	4	2389.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	7	1	1	5	2217.000000	3591.000000
TxnSiteData	COL11A1	141119	MeOH	8	1	0	56	1344.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	9	1	0	22	1867.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	10	1	0	51	1814.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	11	1	0	0	2501.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	12	1	1	5	2180.000000	1257.000000
TxnSiteData	COL11A1	141119	MeOH	13	1	1	5	1475.000000	5398.000000
TxnSiteData	COL11A1	141119	MeOH	14	1	1	3	1616.000000	7715.000000
TxnSiteData	COL11A1	141119	MeOH	15	1	0	19	3159.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	16	1	0	5	2252.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	17	1	1	36	1968.000000	1186.000000
TxnSiteData	COL11A1	141119	MeOH	17	2	0	5	1962.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	18	1	0	1	3959.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	19	1	0	0	1877.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	20	1	1	0	1461.000000	1664.000000
TxnSiteData	COL11A1	141119	MeOH	20	2	0	99	1532.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	21	1	0	6	1573.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	23	1	0	6	2565.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	24	1	0	75	1784.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	25	1	0	27	1464.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	26	1	1	2	1579.000000	13905.000000
TxnSiteData	COL11A1	141119	MeOH	27	1	0	58	1435.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	28	1	1	5	1828.000000	6194.000000
TxnSiteData	COL11A1	141119	MeOH	29	1	1	5	1119.000000	3570.000000
TxnSiteData	COL11A1	141119	MeOH	30	1	1	0	1777.000000	7015.000000
TxnSiteData	COL11A1	141119	MeOH	31	1	0	6	1722.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	32	1	0	52	1025.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	33	1	0	13	1483.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	34	1	0	3	1726.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	35	1	0	124	1523.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	36	1	1	5	2799.000000	4283.000000
TxnSiteData	COL11A1	141119	MeOH	37	1	1	173	4027.000000	2188.000000
TxnSiteData	COL11A1	141119	MeOH	38	1	0	5	2333.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	39	1	0	77	3158.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	41	1	0	55	1383.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	42	1	0	51	1008.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	42	2	2	4	1924.000000	5179.000000
TxnSiteData	COL11A1	141119	MeOH	42	2	2	4	1924.000000	26913.000000
TxnSiteData	COL11A1	141119	MeOH	43	1	0	88	2097.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	44	1	0	4	1887.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	45	1	0	7	2382.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	46	1	0	2	901.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	46	2	0	7	1706.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	47	1	1	8	3100.000000	2268.000000
TxnSiteData	COL11A1	141119	MeOH	48	1	0	114	2210.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	49	1	0	4	1112.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	50	1	0	55	1787.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	51	1	0	7	1730.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	52	1	0	4	2897.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	53	1	0	34	992.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	54	1	0	62	2032.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	55	1	0	3	1873.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	56	1	0	84	3792.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	57	1	0	16	1603.000000	0.000000
TxnSiteData	COL11A1	141119	MeOH	58	1	0	2	2243.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	1	1	1	1	2106.000000	6075.000000
TxnSiteData	TUSC3	141125	MeOH	2	1	1	2	2284.000000	5917.000000
TxnSiteData	TUSC3	141125	MeOH	3	1	2	57	2127.000000	2880.000000
TxnSiteData	TUSC3	141125	MeOH	3	1	2	57	2127.000000	3774.000000
TxnSiteData	TUSC3	141125	MeOH	4	1	0	2	2779.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	5	1	1	86	2053.000000	15595.000000
TxnSiteData	TUSC3	141125	MeOH	6	1	1	85	1820.000000	3895.000000
TxnSiteData	TUSC3	141125	MeOH	7	1	1	13	3031.000000	4963.000000
TxnSiteData	TUSC3	141125	MeOH	8	1	0	200	3959.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	9	1	1	141	3347.000000	6502.000000
TxnSiteData	TUSC3	141125	MeOH	10	1	1	4	2012.000000	2281.000000
TxnSiteData	TUSC3	141125	MeOH	11	1	1	2	2045.000000	3067.000000
TxnSiteData	TUSC3	141125	MeOH	12	1	1	2	1021.000000	12345.000000
TxnSiteData	TUSC3	141125	MeOH	12	2	0	15	1009.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	13	1	0	2	623.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	14	1	1	4	1375.000000	5384.000000
TxnSiteData	TUSC3	141125	MeOH	15	1	2	15	2230.000000	4936.000000
TxnSiteData	TUSC3	141125	MeOH	15	1	2	15	2230.000000	5510.000000
TxnSiteData	TUSC3	141125	MeOH	16	1	1	11	2601.000000	2976.000000
TxnSiteData	TUSC3	141125	MeOH	16	2	1	23	1060.000000	6226.000000
TxnSiteData	TUSC3	141125	MeOH	17	1	1	2	2223.000000	5996.000000
TxnSiteData	TUSC3	141125	MeOH	18	1	1	2	2328.000000	16939.000000
TxnSiteData	TUSC3	141125	MeOH	18	2	1	3	2664.000000	4276.000000
TxnSiteData	TUSC3	141125	MeOH	19	1	1	3	5107.000000	10227.000000
TxnSiteData	TUSC3	141125	MeOH	20	1	2	24	2242.000000	6783.000000
TxnSiteData	TUSC3	141125	MeOH	20	1	2	24	2242.000000	2748.000000
TxnSiteData	TUSC3	141125	MeOH	21	1	0	2	2517.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	22	1	1	2	1998.000000	10061.000000
TxnSiteData	TUSC3	141125	MeOH	23	1	1	3	2345.000000	9699.000000
TxnSiteData	TUSC3	141125	MeOH	24	1	1	2	2728.000000	6281.000000
TxnSiteData	TUSC3	141125	MeOH	26	1	1	1	1852.000000	5921.000000
TxnSiteData	TUSC3	141125	MeOH	26	2	1	3	1103.000000	1874.000000
TxnSiteData	TUSC3	141125	MeOH	27	1	1	0	1664.000000	9174.000000
TxnSiteData	TUSC3	141125	MeOH	28	1	0	1	1889.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	29	1	0	0	1943.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	30	1	1	2	3075.000000	5309.000000
TxnSiteData	TUSC3	141125	MeOH	31	1	0	5	3458.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	31	2	1	2	3148.000000	4697.000000
TxnSiteData	TUSC3	141125	MeOH	32	1	2	3	1618.000000	2201.000000
TxnSiteData	TUSC3	141125	MeOH	32	1	2	3	1618.000000	1961.000000
TxnSiteData	TUSC3	141125	MeOH	33	1	1	26	3068.000000	1444.000000
TxnSiteData	TUSC3	141125	MeOH	34	1	1	36	2032.000000	8023.000000
TxnSiteData	TUSC3	141125	MeOH	35	1	1	6	3995.000000	5235.000000
TxnSiteData	TUSC3	141125	MeOH	36	1	0	57	1389.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	37	1	1	0	2132.000000	7345.000000
TxnSiteData	TUSC3	141125	MeOH	38	1	2	0	2037.000000	6635.000000
TxnSiteData	TUSC3	141125	MeOH	38	1	2	0	2037.000000	3586.000000
TxnSiteData	TUSC3	141125	MeOH	39	1	2	92	2131.000000	3498.000000
TxnSiteData	TUSC3	141125	MeOH	39	1	2	92	2131.000000	1597.000000
TxnSiteData	TUSC3	141125	MeOH	40	1	1	1	2304.000000	6476.000000
TxnSiteData	TUSC3	141125	MeOH	41	1	1	1	3636.000000	5652.000000
TxnSiteData	TUSC3	141125	MeOH	42	1	1	2	1878.000000	5391.000000
TxnSiteData	TUSC3	141125	MeOH	43	1	1	10	2452.000000	8486.000000
TxnSiteData	TUSC3	141125	MeOH	44	1	2	1	2906.000000	5991.000000
TxnSiteData	TUSC3	141125	MeOH	44	1	2	1	2906.000000	5164.000000
TxnSiteData	TUSC3	141125	MeOH	45	1	1	1	2134.000000	1376.000000
TxnSiteData	TUSC3	141125	MeOH	46	1	1	2	1347.000000	1409.000000
TxnSiteData	TUSC3	141125	MeOH	47	1	2	31	1918.000000	8826.000000
TxnSiteData	TUSC3	141125	MeOH	47	1	2	31	1918.000000	7962.000000
TxnSiteData	TUSC3	141125	MeOH	48	1	1	2	1385.000000	1383.000000
TxnSiteData	TUSC3	141125	MeOH	48	2	1	2	1265.000000	4353.000000
TxnSiteData	TUSC3	141125	MeOH	49	1	1	2	1549.000000	3660.000000
TxnSiteData	TUSC3	141125	MeOH	50	1	1	9	5519.000000	2691.000000
TxnSiteData	TUSC3	141125	MeOH	51	1	0	3	2005.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	53	2	3	3	4356.000000	3320.000000
TxnSiteData	TUSC3	141125	MeOH	53	2	3	3	4356.000000	4316.000000
TxnSiteData	TUSC3	141125	MeOH	53	2	3	3	4356.000000	4125.000000
TxnSiteData	TUSC3	141125	MeOH	54	1	2	21	1899.000000	6656.000000
TxnSiteData	TUSC3	141125	MeOH	54	1	2	21	1899.000000	2027.000000
TxnSiteData	TUSC3	141125	MeOH	55	1	2	1	1772.000000	3042.000000
TxnSiteData	TUSC3	141125	MeOH	55	1	2	1	1772.000000	3944.000000
TxnSiteData	TUSC3	141125	MeOH	56	1	2	1	2046.000000	4555.000000
TxnSiteData	TUSC3	141125	MeOH	56	1	2	1	2046.000000	4127.000000
TxnSiteData	TUSC3	141125	MeOH	56	2	0	4	3208.000000	0.000000
TxnSiteData	TUSC3	141125	MeOH	57	1	1	1	1682.000000	5995.000000
TxnSiteData	TUSC3	141125	MeOH	58	1	1	1	3674.000000	2784.000000
TxnSiteData	TUSC3	141125	MeOH	59	1	1	2	3068.000000	2803.000000
TxnSiteData	TUSC3	141125	MeOH	60	1	1	0	2077.000000	4806.000000
TxnSiteData	TUSC3	141202	MeOH	1	1	0	44	1257.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	2	1	0	32	680.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	2	2	1	2	376.000000	2681.000000
TxnSiteData	TUSC3	141202	MeOH	3	1	2	24	584.000000	4122.000000
TxnSiteData	TUSC3	141202	MeOH	3	1	2	24	584.000000	1985.000000
TxnSiteData	TUSC3	141202	MeOH	4	1	0	77	787.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	5	1	2	62	1049.000000	496.000000
TxnSiteData	TUSC3	141202	MeOH	5	1	2	62	1049.000000	828.000000
TxnSiteData	TUSC3	141202	MeOH	5	2	1	1	517.000000	464.000000
TxnSiteData	TUSC3	141202	MeOH	6	1	1	59	1274.000000	4094.000000
TxnSiteData	TUSC3	141202	MeOH	7	1	3	128	1220.000000	885.000000
TxnSiteData	TUSC3	141202	MeOH	7	1	3	128	1220.000000	333.000000
TxnSiteData	TUSC3	141202	MeOH	7	1	3	128	1220.000000	477.000000
TxnSiteData	TUSC3	141202	MeOH	8	1	1	41	776.000000	4440.000000
TxnSiteData	TUSC3	141202	MeOH	9	1	0	17	568.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	10	1	0	54	682.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	11	1	0	40	509.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	12	1	1	3	481.000000	7714.000000
TxnSiteData	TUSC3	141202	MeOH	13	1	0	13	928.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	14	1	0	2	364.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	15	1	1	92	1152.000000	2045.000000
TxnSiteData	TUSC3	141202	MeOH	16	1	0	65	992.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	17	1	0	3	1256.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	18	1	0	101	939.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	23	1	0	1	349.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	24	1	1	1	403.000000	3855.000000
TxnSiteData	TUSC3	141202	MeOH	25	1	1	0	623.000000	4730.000000
TxnSiteData	TUSC3	141202	MeOH	26	1	0	78	667.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	26	2	0	14	333.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	27	1	0	10	502.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	27	2	1	187	1542.000000	4953.000000
TxnSiteData	TUSC3	141202	MeOH	28	1	1	93	766.000000	6487.000000
TxnSiteData	TUSC3	141202	MeOH	28	2	0	51	664.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	29	1	1	5	440.000000	5827.000000
TxnSiteData	TUSC3	141202	MeOH	30	1	2	39	855.000000	12284.000000
TxnSiteData	TUSC3	141202	MeOH	30	1	2	39	855.000000	6739.000000
TxnSiteData	TUSC3	141202	MeOH	30	2	1	1	556.000000	3986.000000
TxnSiteData	TUSC3	141202	MeOH	38	1	0	1	769.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	42	1	1	1	345.000000	5059.000000
TxnSiteData	TUSC3	141202	MeOH	44	1	1	2	513.000000	1565.000000
TxnSiteData	TUSC3	141202	MeOH	45	1	2	8	547.000000	2132.000000
TxnSiteData	TUSC3	141202	MeOH	45	1	2	8	547.000000	5896.000000
TxnSiteData	TUSC3	141202	MeOH	46	1	2	40	986.000000	8263.000000
TxnSiteData	TUSC3	141202	MeOH	46	1	2	40	986.000000	4494.000000
TxnSiteData	TUSC3	141202	MeOH	47	1	2	70	684.000000	1904.000000
TxnSiteData	TUSC3	141202	MeOH	47	1	2	70	684.000000	1007.000000
TxnSiteData	TUSC3	141202	MeOH	48	1	0	48	884.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	49	1	1	10	942.000000	6308.000000
TxnSiteData	TUSC3	141202	MeOH	50	1	2	38	637.000000	10555.000000
TxnSiteData	TUSC3	141202	MeOH	50	1	2	38	637.000000	3822.000000
TxnSiteData	TUSC3	141202	MeOH	51	1	0	29	733.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	51	2	0	36	651.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	52	1	1	76	831.000000	3759.000000
TxnSiteData	TUSC3	141202	MeOH	53	1	2	0	974.000000	4153.000000
TxnSiteData	TUSC3	141202	MeOH	53	1	2	0	974.000000	4615.000000
TxnSiteData	TUSC3	141202	MeOH	54	1	1	23	721.000000	4794.000000
TxnSiteData	TUSC3	141202	MeOH	55	1	0	31	548.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	56	1	2	116	978.000000	4660.000000
TxnSiteData	TUSC3	141202	MeOH	56	1	2	116	978.000000	3232.000000
TxnSiteData	TUSC3	141202	MeOH	57	1	0	0	925.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	58	1	1	48	628.000000	2693.000000
TxnSiteData	TUSC3	141202	MeOH	59	1	1	2	1063.000000	755.000000
TxnSiteData	TUSC3	141202	MeOH	60	1	1	104	907.000000	7063.000000
TxnSiteData	TUSC3	141202	MeOH	61	1	2	34	969.000000	2279.000000
TxnSiteData	TUSC3	141202	MeOH	61	1	2	34	969.000000	4096.000000
TxnSiteData	TUSC3	141202	MeOH	61	2	2	50	847.000000	2289.000000
TxnSiteData	TUSC3	141202	MeOH	61	2	2	50	847.000000	2832.000000
TxnSiteData	TUSC3	141202	MeOH	62	1	1	12	562.000000	3700.000000
TxnSiteData	TUSC3	141202	MeOH	63	1	2	4	1025.000000	1849.000000
TxnSiteData	TUSC3	141202	MeOH	63	1	2	4	1025.000000	621.000000
TxnSiteData	TUSC3	141202	MeOH	64	1	2	9	643.000000	1850.000000
TxnSiteData	TUSC3	141202	MeOH	64	1	2	9	643.000000	4151.000000
TxnSiteData	TUSC3	141202	MeOH	65	1	1	72	977.000000	4728.000000
TxnSiteData	TUSC3	141202	MeOH	65	2	0	61	755.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	66	1	1	0	756.000000	4490.000000
TxnSiteData	TUSC3	141202	MeOH	67	1	2	36	917.000000	2329.000000
TxnSiteData	TUSC3	141202	MeOH	67	1	2	36	917.000000	4363.000000
TxnSiteData	TUSC3	141202	MeOH	67	2	0	2	708.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	68	1	1	115	897.000000	2633.000000
TxnSiteData	TUSC3	141202	MeOH	69	1	2	30	912.000000	4466.000000
TxnSiteData	TUSC3	141202	MeOH	69	1	2	30	912.000000	2418.000000
TxnSiteData	TUSC3	141202	MeOH	69	2	0	74	739.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	70	1	0	80	1048.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	71	1	2	117	1243.000000	3846.000000
TxnSiteData	TUSC3	141202	MeOH	71	1	2	117	1243.000000	7116.000000
TxnSiteData	TUSC3	141202	MeOH	72	1	1	43	871.000000	10560.000000
TxnSiteData	TUSC3	141202	MeOH	73	1	0	86	970.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	74	1	0	2	589.000000	0.000000
TxnSiteData	TUSC3	141202	MeOH	75	1	2	25	550.000000	2932.000000
TxnSiteData	TUSC3	141202	MeOH	75	1	2	25	550.000000	2705.000000
